"Time_Window","Outcome_Type","Outcome_Parameter","N","Pearson_r","Pearson_p","Pearson_CI_Lower","Pearson_CI_Upper","Spearman_rho","Spearman_p","Effect_Size","Primary_Cluster","Primary_Cluster_N","Primary_Cluster_Mean_Outcome","Primary_Cluster_Median_Outcome","Selection_Reason","Total_Clusters","Cluster_Comparison","Best_Outcome_Cluster","Most_Patients_Cluster","Highest_Membership_Cluster","Outcome_Conflict","Parameter_Type","Pearson_p_FDR","Spearman_p_FDR","Abs_Pearson_r","Significant_Pearson","Significant_Pearson_FDR","Significant_Spearman","Significant_Spearman_FDR"
"early_recovery","OCTA","VD_DCP_0_6_improvement",12,-0.0355237986680981,0.912725079621133,-0.597249197447466,0.54958224247529,-0.025143768995399,0.938174885462802,"Negligible",1,6,0.038,0.517,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=0.038±1.633,rank:1/1.5/1); C2(n=6,mem=0.92,out=-0.496±1.554,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.988476901210459,0.982322003908405,0.0355237986680981,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","Thickness_GCL.IPL_0_6_improvement",11,-0.0229648495801309,0.946565904360262,-0.614376192504173,0.58496871612414,0.0912660274752448,0.789565597781664,"Negligible",2,5,10.75,-0.627,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.942,out=-3.607±4.027,rank:2/1/1); C2(n=5,mem=0.909,out=10.75±31.089,rank:1/2/2)",2,1,1,TRUE,"Thickness",0.990484117040541,0.944120133666604,0.0229648495801309,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","PA_DCP_0_6_improvement",12,0.0209125264778062,0.948565577066757,-0.559706538837411,0.587760004981457,-0.0359196699934272,0.911755828128187,"Negligible",1,6,-0.132,0.416,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=-0.132±1.547,rank:1/1.5/1); C2(n=6,mem=0.92,out=-0.324±1.51,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.988476901210459,0.982322003908405,0.0209125264778062,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","Thickness_Retina_0_6_improvement",11,-0.0188890379640238,0.95604066455815,-0.611831352623367,0.587644613117166,-0.0288208507816562,0.932964008589598,"Negligible",2,5,40.547,-16.097,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.942,out=-41.361±34.591,rank:2/1/1); C2(n=5,mem=0.909,out=40.547±101.975,rank:1/2/2)",2,1,1,TRUE,"Thickness",0.990484117040541,0.944120133666604,0.0188890379640238,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","VD_SVP_0_6_improvement",12,-0.018771710038114,0.953825692498173,-0.586356441820229,0.561175515190363,-0.11853491097831,0.713689196870034,"Negligible",1,6,-2.625,-3.319,"Best outcome & Most patients",2,"C1(n=6,mem=0.935,out=-2.625±6.719,rank:1/1.5/1); C2(n=6,mem=0.92,out=-2.754±12.782,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.988476901210459,0.982322003908405,0.018771710038114,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","Thickness_GCL.IPL_0_21_improvement",11,0.012928008630499,0.969906756354377,-0.591534466759591,0.608087190913456,0.196942480341318,0.561629931793631,"Negligible",2,5,3.252,-1.006,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.942,out=-2.907±2.964,rank:2/1/1); C2(n=5,mem=0.909,out=3.252±10.604,rank:1/2/2)",2,1,1,TRUE,"Thickness",0.990484117040541,0.944120133666604,0.012928008630499,FALSE,FALSE,FALSE,FALSE
"late_recovery","OCTA","VD_DCP_0_6_improvement",12,0.00680904249524065,0.98324440779254,-0.569317307428323,0.578450237655577,-0.0891436977900837,0.782930772132361,"Negligible",2,8,-0.219,0.056,"Best outcome & Most patients",2,"C2(n=8,mem=0.343,out=-0.219±1.525,rank:1/1/1); C1(n=4,mem=0.333,out=-0.25±1.824,rank:2/2/2)",2,2,2,FALSE,"BloodFlow",0.98324440779254,0.947381622792988,0.00680904249524065,FALSE,FALSE,FALSE,FALSE
"baseline","OCTA","VD_ICP_0_21_improvement",11,-0.00592865114176063,0.986197424378118,-0.603656789734103,0.596066242048143,-0.192592293987694,0.570475880433917,"Negligible",1,3,0.733,0.37,"Best outcome & Highest membership",2,"C2(n=8,mem=0.909,out=-0.432±1.953,rank:2/1/2); C1(n=3,mem=0.91,out=0.733±0.895,rank:1/2/1)",1,2,1,TRUE,"BloodFlow",0.986197424378118,0.813292842172646,0.00592865114176063,FALSE,FALSE,FALSE,FALSE
"early_recovery","OCTA","VD_DCP_0_21_improvement",12,0.0046825389386441,0.988476901210459,-0.570752871778621,0.577033484249357,-0.463363742915211,0.12923242180036,"Negligible",2,6,0.339,0.202,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.935,out=-0.341±1.668,rank:2/1.5/1); C2(n=6,mem=0.92,out=0.339±0.914,rank:1/1.5/2)",2,1,1,TRUE,"BloodFlow",0.988476901210459,0.904626952602519,0.0046825389386441,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","Thickness_OuterRetina_0_6_improvement",11,0.00408729052047061,0.990484117040541,-0.597252103678452,0.602485092929602,-0.168121629559661,0.621214192116077,"Negligible",2,5,17.709,-6.839,"Best outcome (conflicts with patient count)",2,"C1(n=6,mem=0.942,out=-23.449±22.508,rank:2/1/1); C2(n=5,mem=0.909,out=17.709±47.099,rank:1/2/2)",2,1,1,TRUE,"Thickness",0.990484117040541,0.944120133666604,0.00408729052047061,FALSE,FALSE,FALSE,FALSE
"mid_recovery","OCTA","VD_SVP_0_6_improvement",12,-0.00191379080384294,0.99529030344332,-0.575183667696571,0.572616747006052,0.193247987034984,0.547327075542633,"Negligible",1,6,2.029,-1.153,"Best outcome & Most patients",2,"C1(n=6,mem=0.942,out=2.029±9.155,rank:1/1.5/1); C2(n=6,mem=0.909,out=-7.408±8.443,rank:2/1.5/2)",1,1,1,FALSE,"BloodFlow",0.99529030344332,0.818172207312504,0.00191379080384294,FALSE,FALSE,FALSE,FALSE
