"day","stat_type","rhr_type","n_group1","n_group2","mean_group1","mean_group2","sd_group1","sd_group2","p_value","cohens_d","significant","comparison","p_adjusted","significant_adjusted"
2,"mean","rhr_50",18,15,72.8500131844799,86.1571473739371,6.14026045930462,10.6137925869725,0.000307044130758072,-1.53475844279648,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00137151992893197,TRUE
3,"mean","rhr_50",19,15,73.5197243030415,84.6513887235326,6.56894798282292,6.9248131482624,4.78302252076449e-05,-1.64932448778596,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000908774278945254,TRUE
4,"mean","rhr_50",19,15,73.0801636457124,84.9133812961886,5.95275470772646,7.1947381536674,2.11918446265536e-05,-1.79209380809766,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000805290095809037,TRUE
5,"mean","rhr_50",19,14,75.2025073542931,87.1048329552969,8.19612448139034,8.92032534017091,0.000554195302547127,-1.38950384011955,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00180678983650357,TRUE
6,"mean","rhr_50",18,13,74.9029103668378,85.9878456020884,7.59056357330276,8.17222627573234,0.000756233053335376,-1.40551208915995,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00205263257333888,TRUE
7,"mean","rhr_50",18,14,74.7819586071583,87.1705109129557,7.41653737455567,8.57334865295376,0.000216173532234527,-1.54550921952933,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00117351346070172,TRUE
8,"mean","rhr_50",21,14,75.2784644027814,85.1903405933509,6.75122069788652,8.07268615713694,0.000862193968140329,-1.33200055348987,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00210703389864395,TRUE
9,"mean","rhr_50",21,14,75.9105815900212,86.2436711055735,8.19472607982001,7.46563807043868,0.000570565211527442,-1.31822085070264,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00180678983650357,TRUE
10,"mean","rhr_50",21,13,77.5141887340774,84.9653981931488,9.52880746771986,7.45343496370409,0.0164354661909782,-0.871049107093618,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0201467004921668,TRUE
11,"mean","rhr_50",19,13,76.1622204666511,86.5530808854448,9.07716233548333,9.75546937127165,0.00549152346017003,-1.10278024351432,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00802607274947927,TRUE
12,"mean","rhr_50",20,12,75.1161048624038,85.5579446939172,8.01427640137919,9.67499382959166,0.00508579178363509,-1.17541590270753,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00773040351112534,TRUE
13,"mean","rhr_50",20,13,76.9270156338945,86.6343688464366,8.95867016988965,10.1441857042797,0.00981559002666193,-1.01437331481657,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0128618076211432,TRUE
14,"mean","rhr_50",21,11,75.1605837114349,85.2661471261809,9.68264528659415,10.0957593066769,0.0131050658160176,-1.02165568520661,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0165997500336223,TRUE
15,"mean","rhr_50",21,11,77.8400198485902,85.9801061325919,9.88382957051805,9.99676165843235,0.0399015636084095,-0.818884595538787,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0433216976319874,TRUE
16,"mean","rhr_50",21,11,77.4144664971855,85.5724835493351,9.19170504060124,10.7195242656606,0.0459895231174872,-0.817037096385422,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0485444966240143,TRUE
17,"mean","rhr_50",21,11,75.4623645991855,86.2234606198537,8.37274905094436,12.5406174564061,0.0218151613307431,-1.00926429936786,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0243816508990658,TRUE
18,"mean","rhr_50",21,10,74.6442030612027,83.0633823502429,7.65043940078693,6.4780712506268,0.00448497941809815,-1.18771797121803,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00710121741198874,TRUE
19,"mean","rhr_50",22,12,75.0690457584377,87.2169770956653,6.87816950302987,8.32411977283954,0.000360926297087361,-1.59099093548363,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00137151992893197,TRUE
20,"mean","rhr_50",21,13,75.309948977813,87.6318942101458,7.8661158851274,8.18234740231306,0.000214616710093613,-1.53529388260713,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00117351346070172,TRUE
21,"mean","rhr_50",22,14,74.679856685237,87.9881931635617,6.63587936092934,9.27579308203693,0.000127114682080007,-1.65021855366197,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00117351346070172,TRUE
22,"mean","rhr_50",22,14,76.8955167130857,88.2031037770032,8.8278667920015,10.4317758111107,0.00255023873062916,-1.17017532715282,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00451916186976455,TRUE
23,"mean","rhr_50",22,14,76.3969019491916,87.8750322280418,8.48053496182077,11.1782719940888,0.003308194782276,-1.15689196683511,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00546571311854296,TRUE
24,"mean","rhr_50",22,14,74.3078079004304,89.7560770484651,8.61390043618514,10.8398032253003,0.000157112502373128,-1.57791306626126,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00117351346070172,TRUE
25,"mean","rhr_50",20,13,75.2924240447675,89.3595460728684,6.09066802583478,11.0796633360138,0.000638120028173333,-1.57346432381197,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00186527392850667,TRUE
26,"mean","rhr_50",20,14,76.1021956802632,90.0247281600031,6.30477413705504,9.22845921168494,7.27616589325549e-05,-1.76167817325856,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000921647679812362,TRUE
27,"mean","rhr_50",20,12,76.1636242121588,85.8886884660677,7.78606800482709,9.76667946723315,0.00838499316119428,-1.10110828422414,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0113796335759065,TRUE
28,"mean","rhr_50",19,13,75.7587119394664,89.6792253321656,8.18201472896619,11.0806777950797,0.00091461294609231,-1.42924251373369,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00210703389864395,TRUE
29,"mean","rhr_50",20,11,75.5039129995862,87.9991261763247,7.3824041161685,10.2528724917173,0.00261635687196895,-1.39866358057725,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00451916186976455,TRUE
30,"mean","rhr_50",20,13,75.4755401623899,87.1754784582136,7.02801263180135,9.43752504106117,0.001002241192018,-1.40616620372203,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00211584251648244,TRUE
-7,"median","rhr_1",8,11,65.125,79.1818181818182,4.51782185192315,6.64557268891375,4.05101541526294e-05,-2.47384224457599,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000150557352996343,TRUE
-6,"median","rhr_1",14,12,67.25,79.2916666666667,9.25025987160943,7.14924768239585,0.00102764261872677,-1.45663460409347,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00134656619005577,TRUE
-5,"median","rhr_1",15,14,66.0333333333333,78.5,6.89323339708345,9.57360152470564,0.000543954374529755,-1.49448558883498,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000826810649285228,TRUE
-4,"median","rhr_1",17,15,68.7941176470588,77.4666666666667,12.5785765583906,6.31174264669396,0.0192731919296758,-0.871494834174194,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0197940890088562,TRUE
-3,"median","rhr_1",18,14,64.4166666666667,77.2142857142857,7.54642494243232,8.98013681092093,0.000232348136114784,-1.54293827460621,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000409012111703154,TRUE
-2,"median","rhr_1",16,14,62.15625,77.8571428571429,5.63240253651435,10.538261007156,7.87975031878347e-05,-1.85826362932511,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000187144070071107,TRUE
-1,"median","rhr_1",17,15,62.0294117647059,79.6,7.00105034136685,7.31729848665866,1.30359201884374e-07,-2.45367734337791,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",4.95364967160621e-06,TRUE
0,"median","rhr_1",17,15,63,78.4666666666667,7.64035339496806,8.7982682278687,1.3070643581103e-05,-1.8770964436387,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",7.09549222974164e-05,TRUE
1,"median","rhr_1",20,15,62.8,77.9333333333333,5.75463200158657,9.2076572688688,1.25216823834269e-05,-1.9710547794204,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",7.09549222974164e-05,TRUE
2,"median","rhr_1",19,15,61.1052631578947,77.3333333333333,4.99605107217585,8.42332362861483,1.35620589647794e-06,-2.34338338965305,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",2.02302164875621e-05,TRUE
3,"median","rhr_1",19,15,61.0526315789474,77.0666666666667,5.66150435652463,8.54790422657312,2.12949647237495e-06,-2.20889232949426,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",2.02302164875621e-05,TRUE
4,"median","rhr_1",19,15,61.1578947368421,77.8333333333333,6.41407443651794,11.0286423634531,3.56733583640811e-05,-1.84843142362338,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000150557352996343,TRUE
5,"median","rhr_1",19,15,61.3421052631579,77.8333333333333,5.40589347014222,8.79461415272086,2.02471296217788e-06,-2.2591897490745,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",2.02302164875621e-05,TRUE
6,"median","rhr_1",19,14,62.4210526315789,79.2857142857143,6.45768955478389,9.91058929730116,1.64981828199095e-05,-2.01627771743329,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",7.83663683945702e-05,TRUE
7,"median","rhr_1",18,14,62.1388888888889,78.7142857142857,5.76960992553313,12.0730378015743,0.000175449619836561,-1.7518456699846,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000370393641877185,TRUE
8,"median","rhr_1",21,14,65.0238095238095,77.3571428571429,8.69838518127961,8.23320801909646,0.000204528105488576,-1.45629311098595,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000388603400428294,TRUE
9,"median","rhr_1",21,14,64.2857142857143,78,11.0142764498757,11.2796617516116,0.00138136158497528,-1.23022805692072,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00159065879482002,TRUE
10,"median","rhr_1",21,13,64.7142857142857,75.6923076923077,11.2922223549789,7.12255356110217,0.00148748287664649,-1.16286780993374,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00166248086213431,TRUE
11,"median","rhr_1",20,13,63.75,76.2307692307692,10.6468428727907,8.09479098097295,0.000632077210416844,-1.31969739760479,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000889590147994077,TRUE
12,"median","rhr_1",20,12,63.575,75.4166666666667,9.22992130889647,9.04994558831793,0.00162509056504868,-1.29553380639435,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00176438404205286,TRUE
13,"median","rhr_1",19,13,64.5789473684211,76.3076923076923,9.60506688896649,8.7310233782054,0.00129483294008007,-1.27785609916404,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00153761411634508,TRUE
14,"median","rhr_1",21,11,63.5952380952381,77.3636363636364,10.485250411434,9.72905676078341,0.00125982934495345,-1.36129072930343,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00153761411634508,TRUE
15,"median","rhr_1",22,11,66.5,77.3181818181818,11.5665774663776,9.99067747270606,0.0106795063771611,-1.00099857323787,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0112728122870034,TRUE
16,"median","rhr_1",21,11,67.8571428571429,77.1818181818182,14.847678991296,10.1667908586553,0.0459001312198917,-0.732822432482682,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0459001312198917,TRUE
17,"median","rhr_1",21,11,63.0952380952381,77.6363636363636,8.14803511225106,9.67752785862926,0.000498016495273715,-1.62551857655056,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000788526117516715,TRUE
18,"median","rhr_1",21,11,63.1428571428571,76.9090909090909,7.49190038832414,8.88205545416764,0.000371892145989154,-1.67545173498713,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000614430502069037,TRUE
19,"median","rhr_1",22,12,62.5681818181818,79.3333333333333,7.86537840724637,10.5858682242226,0.000145113640449504,-1.7978015262153,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000324371666887128,TRUE
20,"median","rhr_1",21,13,64.7142857142857,76.8461538461538,10.4887695042977,8.39490077215681,0.000836630211875028,-1.27707892207163,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00113542671611611,TRUE
21,"median","rhr_1",22,14,62.5454545454545,78.7857142857143,8.72722763336113,8.5501108533396,6.66839027801517e-06,-1.87985047199681,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",5.06797661129153e-05,TRUE
22,"median","rhr_1",22,14,64.3181818181818,80.6428571428571,9.7657631483735,13.1184376582506,0.000594451244249995,-1.41165073638225,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000868813356980761,TRUE
23,"median","rhr_1",22,14,62.9545454545455,79.7857142857143,9.50928004248518,10.474721009162,4.82692374861992e-05,-1.68250209498971,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000152852585372964,TRUE
24,"median","rhr_1",22,14,64.1363636363636,80.0714285714286,9.2994902806831,11.5855632027655,0.000236796485722878,-1.5169175220869,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000409012111703154,TRUE
25,"median","rhr_1",20,13,62.45,80.9230769230769,6.76465271213456,11.3685350746519,5.47223383921175e-05,-1.97483176794204,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00015496075279661,TRUE
26,"median","rhr_1",20,14,63.6,80.4642857142857,7.74868409881045,10.6490597015639,4.3582391656836e-05,-1.81093384512371,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000150557352996343,TRUE
27,"median","rhr_1",20,13,63.15,79.3076923076923,8.4059815795533,9.9279455359154,7.07555358466111e-05,-1.75655820969276,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000179247357478081,TRUE
28,"median","rhr_1",20,13,62.95,79.7692307692308,10.049744694322,11.1889368437,0.000199939127525173,-1.58155659634364,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000388603400428294,TRUE
29,"median","rhr_1",20,11,63.95,79.8181818181818,6.21945165970188,11.7457922833514,0.0010711394715264,-1.688461749695,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00135677666393344,TRUE
30,"median","rhr_1",20,13,62.15,78.7692307692308,8.16458978245628,10.0925207138244,5.70908036619089e-05,-1.81050961001651,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00015496075279661,TRUE
-7,"median","rhr_50",8,11,78.75,87.2272727272727,5.84929788216378,8.09741821929569,0.0168607661606279,-1.20017350048103,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0200221598157456,TRUE
-6,"median","rhr_50",12,12,78.4583333333333,88.0833333333333,5.98277198345889,9.25112605758528,0.00699372428737813,-1.23551415736226,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0106304609168148,TRUE
-3,"median","rhr_50",17,14,78.6470588235294,85.8571428571429,7.43674304106465,9.78112108453472,0.032491748840634,-0.829854817411549,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0352767558841169,TRUE
-2,"median","rhr_50",16,14,74.8125,86.0714285714286,7.31408458614838,9.72082843663571,0.0016545858331579,-1.30886658213199,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00349301453666668,TRUE
-1,"median","rhr_50",17,15,76.0588235294118,84.1666666666667,7.34396510949036,8.89957195332343,0.00953206923739103,-0.993738806474234,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0134155048526244,TRUE
0,"median","rhr_50",17,15,74.6764705882353,85.1,7.63818772777325,7.9959811334016,0.000765678785005875,-1.33308025142064,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00242464948585194,TRUE
1,"median","rhr_50",20,15,75.175,86.1333333333333,6.99111277943196,9.00687568049041,0.000600984068684347,-1.35921675074921,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00241050528565165,TRUE
2,"median","rhr_50",18,15,72.4166666666667,85.8,6.8476058503942,11.5585466214399,0.00069777784584653,-1.40881210346532,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00241050528565165,TRUE
3,"median","rhr_50",19,15,73.3157894736842,84.8,7.01033072273379,6.71033318312671,3.28392266298176e-05,-1.67360216690233,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000696248767052803,TRUE
4,"median","rhr_50",19,15,73,84.7666666666667,6.2893207547044,7.40382783880519,3.66446719501475e-05,-1.71295659200726,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000696248767052803,TRUE
5,"median","rhr_50",19,14,75.6842105263158,87.0357142857143,9.77981272019589,9.48777408789107,0.00226321802592879,-1.17816519337099,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00430011424926471,TRUE
6,"median","rhr_50",18,13,74.7222222222222,85.8846153846154,8.58730633349943,8.45121748170504,0.00128582718796488,-1.31021175925092,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00287420194956855,TRUE
7,"median","rhr_50",18,14,74.1666666666667,87.25,8.2426437791881,8.14472457861765,0.000111507764340925,-1.59672980920907,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000847459008991032,TRUE
8,"median","rhr_50",21,14,74.9047619047619,85,7.15300469666253,8.19709141661283,0.000917582144232417,-1.31230006875923,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0024905801057737,TRUE
9,"median","rhr_50",21,14,75.4761904761905,85.5,8.51098729654232,7.42915255546066,0.000879439215383681,-1.25479493955979,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0024905801057737,TRUE
10,"median","rhr_50",21,13,76.9761904761905,84.8461538461538,9.71915144248225,7.44811110110201,0.0124122310463303,-0.908938222303994,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0157221593253517,TRUE
11,"median","rhr_50",19,13,75.2368421052632,85.9230769230769,8.90750061753924,9.73577199867871,0.00422553218984736,-1.14526075229368,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00698131405279128,TRUE
12,"median","rhr_50",20,12,74.675,85.3333333333333,8.25302974670515,9.71721371712295,0.00469055828158019,-1.18230226229902,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00742671727916863,TRUE
13,"median","rhr_50",20,13,76.475,86.1538461538462,9.32099356574349,10.5975323687966,0.013080318988266,-0.969853931065311,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0160339394049713,TRUE
14,"median","rhr_50",21,11,74.8095238095238,85.1818181818182,9.61571134976008,9.88754956314437,0.0100314282089446,-1.06354389152501,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0136140811407105,TRUE
15,"median","rhr_50",21,11,77.6428571428571,86.5,10.1182296588174,10.3416633091587,0.0311347927345393,-0.865753772232495,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.034797709526838,TRUE
16,"median","rhr_50",21,11,76.5238095238095,85.3181818181818,10.036777608471,10.6870780086812,0.0357601467598693,-0.848302160759114,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.037746821579862,TRUE
17,"median","rhr_50",21,11,75.1190476190476,85.4545454545455,8.89649476184969,12.1273545042902,0.0239942985632088,-0.971808216722334,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0276297983455132,TRUE
18,"median","rhr_50",21,10,74.0476190476191,83.15,7.70374058802729,6.67520286832792,0.00296813987920145,-1.26284425182053,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00537091978141215,TRUE
19,"median","rhr_50",22,12,75.1590909090909,86.9166666666667,7.4184235965607,7.94822259528773,0.000371462385087973,-1.52936351250987,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00184901493060228,TRUE
20,"median","rhr_50",21,13,75.1666666666667,87.4230769230769,7.8490976126771,8.2533986783379,0.000243797447878288,-1.52181979445575,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00154405050322916,TRUE
21,"median","rhr_50",22,14,74.3863636363636,88.3214285714286,6.99478005743912,9.40459614079353,9.17975015703663e-05,-1.6814064457771,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000847459008991032,TRUE
22,"median","rhr_50",22,14,76.7954545454545,88.1785714285714,9.09691089759529,10.7642698542217,0.00311240567593628,-1.14224983439526,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00537597344025357,TRUE
23,"median","rhr_50",22,14,76.4545454545455,87.5357142857143,9.19486022435657,12.0167579873888,0.00736308839320919,-1.03569579206243,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0107614368823827,TRUE
24,"median","rhr_50",22,14,74.1136363636364,89.0357142857143,9.17804292109554,11.3552161611276,0.000389266301179426,-1.44535228964462,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00184901493060228,TRUE
25,"median","rhr_50",20,13,75.75,89.6538461538462,6.64811013905851,11.5296440668258,0.00102525157300814,-1.47741946219668,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00259730398495396,TRUE
26,"median","rhr_50",20,14,76.625,90.1785714285714,6.48657520535582,9.28523878748734,0.000109102105446291,-1.69227178889155,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000847459008991032,TRUE
27,"median","rhr_50",20,12,75.925,85.5416666666667,7.97739404752415,10.2057433325406,0.0115950642599272,-1.04990194975427,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0151935324785253,TRUE
28,"median","rhr_50",19,13,75.3421052631579,89.7307692307692,8.76871432293201,10.9556214349365,0.000683532002983087,-1.45009005585977,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00241050528565165,TRUE
29,"median","rhr_50",20,11,74.95,87.5,7.25276716701614,10.0970292660762,0.00225033498949721,-1.42764596278704,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00430011424926471,TRUE
30,"median","rhr_50",20,13,75.6,87.1538461538462,7.37813269772665,9.43262206252106,0.00119627601412099,-1.36442617307278,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00284115553353734,TRUE
-7,"min","rhr_1",8,11,50.25,58.2727272727273,6.60627407415535,9.19881415282328,0.0409017188421037,-1.0018198902303,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0420071707027011,TRUE
-6,"min","rhr_1",14,12,55.3571428571429,63.75,7.82114631434099,8.41130192063036,0.0153974502973693,-1.03340120778214,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0167172317514295,TRUE
-5,"min","rhr_1",15,14,51.6,60.7857142857143,8.23581030795218,9.83070990024918,0.0116626179642928,-1.0129376141782,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0134296812922159,TRUE
-4,"min","rhr_1",17,15,52.9411764705882,65.3333333333333,10.4071525178318,7.60325744727375,0.0005591223439335,-1.35973131352462,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0012835159023245,TRUE
-3,"min","rhr_1",18,14,51.2777777777778,64.2857142857143,6.95198283653499,8.20345678947011,6.7612000413089e-05,-1.71078018665727,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000367036573671055,TRUE
-2,"min","rhr_1",16,14,49.875,60.8571428571429,6.55108133567785,9.63053751081697,0.00155299864034494,-1.33342903226747,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00268245219695945,TRUE
-1,"min","rhr_1",17,15,49.6470588235294,62.1333333333333,6.76333106234077,8.33123783177049,8.5410429817267e-05,-1.64555276113297,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000405699541632018,TRUE
0,"min","rhr_1",17,15,47.3529411764706,62.4,7.25380224839522,8.95065839557547,1.87604755390666e-05,-1.84705108603054,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000142579614096906,TRUE
1,"min","rhr_1",20,15,50.05,60.0666666666667,5.96899885813535,8.38763261906367,0.000613518456639697,-1.37601617874853,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0012835159023245,TRUE
2,"min","rhr_1",19,15,48.5789473684211,62.7333333333333,5.67955191379747,7.95942089302865,4.99263413693703e-06,-2.04717549641262,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",8.92639496133309e-05,TRUE
3,"min","rhr_1",19,15,47.6842105263158,59.0666666666667,6.61691965577595,12.1858622220686,0.00385939071683369,-1.1608743349415,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00509683871707303,TRUE
4,"min","rhr_1",19,15,48.2105263157895,61.8666666666667,7.07561498990583,11.2558979248765,0.000455785449490644,-1.45261828520732,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00127737693230531,TRUE
5,"min","rhr_1",19,15,48.5789473684211,60.9333333333333,4.48845171862295,9.9747299760564,0.000289634540888239,-1.59733259052672,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00110061125537531,TRUE
6,"min","rhr_1",19,14,49.3157894736842,58.7857142857143,5.39601325650035,12.7772548600332,0.018765743987231,-0.965577162878418,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.019808285319855,TRUE
7,"min","rhr_1",18,14,49.3333333333333,63.4285714285714,5.92104919160547,11.7061081078626,0.000641757951162249,-1.5195232078708,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0012835159023245,TRUE
8,"min","rhr_1",21,14,51.7142857142857,60.7857142857143,8.06934233468166,10.0550681551343,0.00946517506240978,-0.995063432848801,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.0112398953866116,TRUE
9,"min","rhr_1",21,14,50.0952380952381,65.0714285714286,10.2854497320475,7.65068408921497,2.32863262856919e-05,-1.65221511006803,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.000147480066476049,TRUE
10,"min","rhr_1",21,13,50.7142857142857,62.3076923076923,10.5410761174695,7.37546174130379,0.000686298145916569,-1.27441738443938,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00130396647724148,TRUE
11,"min","rhr_1",20,13,51.3,60.3846153846154,10.8000974654471,8.89324145572038,0.0134439403418315,-0.918313130114299,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.015025580382047,TRUE
12,"min","rhr_1",20,12,49.95,62.75,10.2980580693643,9.94644751566197,0.00195005111669991,-1.26434995368883,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00308758093477486,TRUE
13,"min","rhr_1",19,13,50.3157894736842,61,9.92780960276596,8.93495010245347,0.003664332546975,-1.13127037995893,TRUE,"No_Diabetes_Surgery0 vs Diabetes_Surgery1",0.00509683871707303,TRUE
